instances,source,feature_lanes_count,feature_vehicles_count,feature_vehicles_density,feature_episode_duration,feature_ego_spacing,feature_policy_frequency,feature_simulation_frequency,feature_collision_reward,feature_right_lane_reward,feature_high_speed_reward,feature_lane_change_reward,feature_reward_speed_min,feature_reward_speed_max,feature_observation_vehicles_count,feature_traffic_intensity_index,feature_vehicles_per_second,feature_action_space_size,feature_action_branching_factor,feature_observation_space_dim,feature_random_episodes,feature_random_total_steps,feature_random_mean_episode_return,feature_random_std_episode_return,feature_random_mean_episode_length,feature_random_std_episode_length,feature_random_collision_rate,feature_random_timeout_rate,feature_random_mean_speed,feature_random_std_speed,feature_random_action_entropy,feature_random_obs_mean,feature_random_obs_std,feature_random_obs_mean_abs,feature_random_obs_zero_fraction,feature_random_obs_flat_dim,feature_random_return_min,feature_random_return_max,feature_random_return_median,feature_random_return_p10,feature_random_return_p90,feature_random_length_min,feature_random_length_max,feature_random_speed_min,feature_random_speed_max,feature_random_return_per_step,feature_random_reward_snr,feature_random_speed_cv,feature_random_safety_index,feature_random_timeout_pressure,feature_random_safety_vs_speed,feature_idm_episodes,feature_idm_total_steps,feature_idm_mean_episode_return,feature_idm_std_episode_return,feature_idm_mean_episode_length,feature_idm_std_episode_length,feature_idm_collision_rate,feature_idm_timeout_rate,feature_idm_mean_speed,feature_idm_std_speed,feature_idm_action_entropy,feature_idm_obs_mean,feature_idm_obs_std,feature_idm_obs_mean_abs,feature_idm_obs_zero_fraction,feature_idm_obs_flat_dim,feature_idm_return_min,feature_idm_return_max,feature_idm_return_median,feature_idm_return_p10,feature_idm_return_p90,feature_idm_length_min,feature_idm_length_max,feature_idm_speed_min,feature_idm_speed_max,feature_idm_return_per_step,feature_idm_reward_snr,feature_idm_speed_cv,feature_idm_safety_index,feature_idm_timeout_pressure,feature_idm_safety_vs_speed,feature_idm_return_gain,feature_idm_return_ratio,feature_idm_collision_reduction,feature_idm_timeout_reduction,feature_idm_speed_gain,feature_random_reward_stochasticity,feature_stability_gap,feature_action_entropy_random,feature_obs_complexity,feature_difficulty_index,feature_safety_gap,feature_speed_safety_tradeoff,feature_timeout_sensitivity,algo_a2c_mean_reward,algo_ppo_mean_reward,algo_dqn_mean_reward
62,highway-fast-v0_TimeToCollision,2.0,30.0,1.85,40.0,2.4,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,27.75,0.75,5.0,5.0,90.0,10.0,33.0,1.8784043169415334,1.0808544245369418,3.3,1.4177446878757827,1.0,0.0,21.373368083975908,5.505309027505396,1.5585381468698525,0.6914728682170542,0.42578961596953485,0.6914728682170542,0.24444444444444444,90.0,0.8660447183419508,3.999111122726111,1.45275875356233,0.8660447183419508,3.2799111122726106,2.0,6.0,8.89834363551175,29.913292350420836,0.5692134293762223,1.737886746274393,0.2575779703178779,0.0,0.0,0.0,5.0,200.0,26.68419880532028,0.0,40.0,0.0,0.0,1.0,14.762836579975605,2.10249525031925,3.6888794541139363,0.7265582655826558,0.41502841838666493,0.7265582655826558,0.22059620596205962,90.0,26.68419880532028,26.68419880532028,26.68419880532028,26.68419880532028,26.68419880532028,40.0,40.0,10.91699359351939,20.65745519950987,0.667104970133007,26684198.805320278,0.14241809807425412,1.0,1.0,14.762836579975605,24.805794488378744,14.20577261182808,1.0,-1.0,-6.610531504000303,0.5754106500810039,1.0808544245369418,1.5585381468698525,90,15.967645539747858,1.0,14.762836579975605,0.0,3.753553701568343,3.4476291879661174,3.298127042940158
63,highway-fast-v0_Kinematics,2.0,30.0,1.95,40.0,2.3,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,29.25,0.75,5.0,5.0,75.0,10.0,34.0,2.024008161722762,0.9645847331871847,3.4,1.3564659966250538,1.0,0.0,22.33531692740121,6.287128785908375,1.590610240488538,0.33073919527458423,0.43622285685361106,0.37631983323530716,0.23484848484848486,75.0,0.8666666666666666,3.553548421284604,2.3799772530874073,0.9261069131744224,3.0111933987034414,2.0,6.0,9.734012360755653,29.988581708697392,0.5952965181537536,2.098318575617984,0.28148821549548025,0.0,0.0,0.0,5.0,200.0,26.673429313377632,3.552713678800501e-15,40.0,0.0,0.0,1.0,14.339405874844692,2.250415507656762,3.6888794541139363,0.30954262958309514,0.4041014423982287,0.31570654644229545,0.38991869918699185,75.0,26.67342931337763,26.67342931337763,26.67342931337763,26.67342931337763,26.67342931337763,40.0,40.0,10.102076965241395,20.253599251660578,0.6668357328344408,26673429.218614575,0.15693923237540713,1.0,1.0,14.339405874844692,24.64942115165487,13.178512142046921,1.0,-1.0,-7.995911052556517,0.47657132755573384,0.9645847331871812,1.590610240488538,75,13.939711331005215,1.0,14.339405874844692,0.0,3.0202203682350097,2.8375095998252933,2.882632586116553
64,highway-fast-v0_GrayscaleObservation,2.0,30.0,1.95,40.0,2.3,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,29.25,0.75,5.0,5.0,32768.0,10.0,38.0,2.298949891143148,0.9578901943424067,3.8,1.32664991614216,1.0,0.0,22.217868493196555,6.022763126523526,1.55489657587404,72.71246973673503,55.96076777257887,72.71246973673503,0.3125,32768.0,0.8660447183419508,3.6003498652064514,2.6478200703257837,0.9260447183419508,3.2242686048240214,2.0,6.0,10.216377101260402,29.913292350420836,0.6049868134587232,2.400011509367073,0.27107743739190593,0.0,0.0,0.0,5.0,200.0,26.673429313377632,3.552713678800501e-15,40.0,0.0,0.0,1.0,14.339405874844692,2.250415507656762,3.6888794541139363,101.95747263838605,37.68757542745054,101.95747263838605,0.036585365853658534,32768.0,26.67342931337763,26.67342931337763,26.67342931337763,26.67342931337763,26.67342931337763,40.0,40.0,10.102076965241395,20.253599251660578,0.6668357328344408,26673429.218614575,0.15693923237540713,1.0,1.0,14.339405874844692,24.374479422234483,11.60243544833371,1.0,-1.0,-7.878462618351863,0.4166640523000028,0.9578901943424032,1.55489657587404,32768,12.187423529775081,1.0,14.339405874844692,0.0,3.033549163824505,2.840091477057537,2.0467961636381076
65,highway-fast-v0_TimeToCollision,2.0,30.0,1.95,40.0,2.3,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,29.25,0.75,5.0,5.0,90.0,10.0,34.0,1.9536221333928268,0.9845335478129673,3.4,1.3564659966250536,1.0,0.0,22.259846234646602,5.319309792900691,1.5985124356229035,0.7068181818181818,0.4197208996569214,0.7068181818181818,0.23106060606060605,90.0,0.7523136707627688,3.4868817546179374,2.2244019399294084,0.8546716135840327,3.21292179376517,2.0,6.0,10.240342162386288,29.988581708697392,0.5745947451155373,1.9843103908670126,0.23896434404192085,0.0,0.0,0.0,5.0,200.0,26.673429313377632,3.552713678800501e-15,40.0,0.0,0.0,1.0,14.339405874844692,2.250415507656762,3.6888794541139363,0.7444444444444445,0.400545397523509,0.7444444444444445,0.19593495934959348,90.0,26.67342931337763,26.67342931337763,26.67342931337763,26.67342931337763,26.67342931337763,40.0,40.0,10.102076965241395,20.253599251660578,0.6668357328344408,26673429.218614575,0.15693923237540713,1.0,1.0,14.339405874844692,24.719807179984805,13.653313608676564,1.0,-1.0,-7.92044035980191,0.5039526462317957,0.9845335478129638,1.5985124356229035,90,14.740614902280024,1.0,14.339405874844692,0.0,3.0202203682350097,2.8174301594297466,2.9093158070739005
66,highway-fast-v0_Kinematics,2.0,35.0,1.75,40.0,2.5,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,30.625,0.875,5.0,5.0,75.0,10.0,44.0,2.7736349038298975,1.0155378255486072,4.4,1.42828568570857,1.0,0.0,23.004356242692516,4.864725355246697,1.556477699697412,0.314769386479884,0.4290777079485317,0.3533616459222487,0.3071604938271605,75.0,0.8660447183419508,4.153249909146281,3.2333333333333334,0.9260447183419508,3.415050951923365,2.0,7.0,10.260559014100052,29.913292350420836,0.6303715690522493,2.7311953359651655,0.2114697360993213,0.0,0.0,0.0,5.0,200.0,26.69513572889978,0.0,40.0,0.0,0.0,1.0,14.053562255156764,1.8896898261427295,3.6888794541139363,0.32161950894487584,0.4094117071349933,0.32877498595695187,0.3700813008130081,75.0,26.69513572889978,26.69513572889978,26.69513572889978,26.69513572889978,26.69513572889978,40.0,40.0,11.736924866495928,21.06758983374115,0.6673783932224945,26695135.72889978,0.13446339492934886,1.0,1.0,14.053562255156764,23.92150082506988,9.624599858993225,1.0,-1.0,-8.950793987535752,0.36613955860115965,1.0155378255486072,1.556477699697412,75,11.213023982160514,1.0,14.053562255156764,0.0,3.7535543969143506,3.705095763064736,3.6984297771348826
67,highway-fast-v0_GrayscaleObservation,2.0,35.0,1.75,40.0,2.5,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,30.625,0.875,5.0,5.0,32768.0,10.0,39.0,2.377789001333089,1.1872383423403046,3.9,1.57797338380595,1.0,0.0,21.928317094693814,5.368523940987976,1.5839471572844461,73.39279050243144,55.764901211077756,73.39279050243144,0.30612244897959184,32768.0,0.8660447183419508,4.352622263103481,2.5992206556398223,0.9260447183419508,3.537378773584645,2.0,7.0,11.39491028952782,29.913292350420836,0.6096894875213049,2.0027882470993212,0.2448215096937619,0.0,0.0,0.0,5.0,200.0,26.69513572889978,0.0,40.0,0.0,0.0,1.0,14.053562255156764,1.8896898261427295,3.6888794541139363,101.96253632336128,37.676886652582446,101.96253632336128,0.036585365853658534,32768.0,26.69513572889978,26.69513572889978,26.69513572889978,26.69513572889978,26.69513572889978,40.0,40.0,11.736924866495928,21.06758983374115,0.6673783932224945,26695135.72889978,0.13446339492934886,1.0,1.0,14.053562255156764,24.31734672756669,11.22686852662908,1.0,-1.0,-7.874754839537049,0.49930327811736475,1.1872383423403046,1.5839471572844461,32768,15.291162892344296,1.0,14.053562255156764,0.0,3.7535543969143506,3.7535543969143506,2.0601294969714408
68,highway-fast-v0_TimeToCollision,2.0,35.0,1.75,40.0,2.5,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,30.625,0.875,5.0,5.0,90.0,10.0,31.0,1.6756042509055598,0.8528360263639387,3.1,1.2206555615733703,1.0,0.0,20.397318031162758,5.6350119388172155,1.4926239856842431,0.6395663956639567,0.4489141691108359,0.6395663956639567,0.3024390243902439,90.0,0.8666666666666666,3.535995402528563,1.45275875356233,0.9261069131744224,2.9154420485358914,2.0,6.0,10.259730807370902,29.988581708697392,0.540517500292116,1.9647414442704019,0.2762623818457768,0.0,0.0,0.0,5.0,200.0,26.69513572889978,0.0,40.0,0.0,0.0,1.0,14.053562255156764,1.8896898261427295,3.6888794541139363,0.7724932249322494,0.38086268582712773,0.7724932249322494,0.16612466124661246,90.0,26.69513572889978,26.69513572889978,26.69513572889978,26.69513572889978,26.69513572889978,40.0,40.0,11.736924866495928,21.06758983374115,0.6673783932224945,26695135.72889978,0.13446339492934886,1.0,1.0,14.053562255156764,25.019531477994217,15.931637666134508,1.0,-1.0,-6.3437557760059935,0.5089719227741941,0.8528360263639387,1.4926239856842431,90,15.587265134959695,1.0,14.053562255156764,0.0,3.7535543969143506,3.571224440975766,3.6630244546259134
69,highway-fast-v0_Kinematics,2.0,35.0,1.85,40.0,2.4,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,32.375,0.875,5.0,5.0,75.0,10.0,49.0,3.025296998655697,0.7704296217532751,4.9,1.2206555615733703,1.0,0.0,21.708713111334937,4.782792525907709,1.5572207102328468,0.32214060034455555,0.4342772526733305,0.3655086357849466,0.24497175141242938,75.0,0.8666666666666666,3.620174990796628,3.2987773112766683,2.588509174949702,3.5002158304911717,2.0,6.0,10.389830818472793,29.988581708697392,0.6174075507460606,3.926761103772075,0.22031671251363677,0.0,0.0,0.0,5.0,200.0,26.68419880532028,0.0,40.0,0.0,0.0,1.0,13.193296600566878,2.07974134795528,3.6888794541139363,0.32552065655467954,0.4089598642488018,0.33307526751262384,0.3590243902439024,75.0,26.68419880532028,26.68419880532028,26.68419880532028,26.68419880532028,26.68419880532028,40.0,40.0,10.796342554469806,20.65745519950987,0.667104970133007,26684198.805320278,0.15763620369375428,1.0,1.0,13.193296600566878,23.65890180666458,8.820353835284163,1.0,-1.0,-8.515416510768059,0.25466239097623394,0.7704296217532751,1.5572207102328468,75,8.244694907855575,1.0,13.193296600566878,0.0,3.753553701568343,3.391744734168367,4.238464538331032
70,highway-fast-v0_GrayscaleObservation,2.0,35.0,1.85,40.0,2.4,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,32.375,0.875,5.0,5.0,32768.0,10.0,34.0,2.13664269880856,0.6981505749969814,3.4,0.8,1.0,0.0,24.055421229165255,6.089083149138322,1.5369504650575536,69.71159362792969,56.6620926345896,69.71159362792969,0.3409090909090909,32768.0,0.9824417009602195,2.7798250092033725,2.5324214480234892,0.9824417009602195,2.7798250092033725,2.0,4.0,10.259730807370902,29.988581708697392,0.6284243231789882,3.0604281009002925,0.25312726133552543,0.0,0.0,0.0,5.0,200.0,26.68419880532028,0.0,40.0,0.0,0.0,1.0,13.193296600566878,2.07974134795528,3.6888794541139363,101.96035617735328,37.68159177942713,101.96035617735328,0.036585365853658534,32768.0,26.68419880532028,26.68419880532028,26.68419880532028,26.68419880532028,26.68419880532028,40.0,40.0,10.796342554469806,20.65745519950987,0.667104970133007,26684198.805320278,0.15763620369375428,1.0,1.0,13.193296600566878,24.547556106511717,12.488838836442397,1.0,-1.0,-10.862124628598377,0.3267510513738372,0.6981505749969814,1.5369504650575536,32768,10.57856528822798,1.0,13.193296600566878,0.0,3.753553701568343,3.753553701568343,2.044083252891666
71,highway-fast-v0_TimeToCollision,2.0,35.0,1.85,40.0,2.4,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,32.375,0.875,5.0,5.0,90.0,10.0,43.0,2.5810958922722644,1.1992182945099965,4.3,1.7349351572897473,1.0,0.0,21.099604883789514,4.7872669932205625,1.5811803471292956,0.7005241090146751,0.4207532154204883,0.7005241090146751,0.2339622641509434,90.0,0.8666666666666666,4.086887730247684,2.9331810894492985,0.8666666666666666,3.7689988994552093,2.0,7.0,8.192410594863544,29.34156378600823,0.6002548586679685,2.1523135127065363,0.2268889295651983,0.0,0.0,0.0,5.0,200.0,26.68419880532028,0.0,40.0,0.0,0.0,1.0,13.193296600566878,2.07974134795528,3.6888794541139363,0.7826558265582656,0.37654468594687623,0.7826558265582656,0.16070460704607045,90.0,26.68419880532028,26.68419880532028,26.68419880532028,26.68419880532028,26.68419880532028,40.0,40.0,10.796342554469806,20.65745519950987,0.667104970133007,26684198.805320278,0.15763620369375428,1.0,1.0,13.193296600566878,24.103102913048012,10.338317358488966,1.0,-1.0,-7.906308283222636,0.4646157601058775,1.1992182945099965,1.5811803471292956,90,15.041935233427784,1.0,13.193296600566878,0.0,3.753553701568343,3.491518051513327,4.124868479765266
72,highway-fast-v0_Kinematics,2.0,35.0,1.95,40.0,2.3,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,34.125,0.875,5.0,5.0,75.0,10.0,33.0,1.7607019542625029,1.0728001963265583,3.3,1.6155494421403511,1.0,0.0,19.642786064149263,5.142057519727931,1.5684987257239977,0.3346387576317602,0.43254434365239186,0.37277462330899497,0.2226356589147287,75.0,0.8660447183419508,3.4868817546179374,1.2418015086908656,0.866604471834195,3.4710840377375005,2.0,6.0,8.371796982167352,25.0,0.533546046746213,1.6412192308243374,0.2617784076635886,0.0,0.0,0.0,5.0,200.0,26.673429313377632,3.552713678800501e-15,40.0,0.0,0.0,1.0,12.389650925528501,2.278309319660885,3.6888794541139363,0.32984400679425496,0.4089803523817666,0.33758118420112426,0.3492682926829268,75.0,26.67342931337763,26.67342931337763,26.67342931337763,26.67342931337763,26.67342931337763,40.0,40.0,9.335597500862793,20.253599251660578,0.6668357328344408,26673429.218614575,0.18388808122740705,1.0,1.0,12.389650925528501,24.91272735911513,15.149306842930926,1.0,-1.0,-7.253135138620761,0.6093022072402423,1.0728001963265548,1.5684987257239977,75,20.792437822073268,1.0,12.389650925528501,0.0,3.0202203682350097,2.9379580355249546,3.011223448153147
73,highway-fast-v0_GrayscaleObservation,2.0,35.0,1.95,40.0,2.3,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,34.125,0.875,5.0,5.0,32768.0,10.0,31.0,1.6969237048689259,1.0289118419982215,3.1,1.374772708486752,1.0,0.0,20.64543203429934,5.433073388830875,1.5372476007913147,67.06781005859375,57.149041055633965,67.06781005859375,0.36585365853658536,32768.0,0.7523136707627688,3.133637821101403,0.9327113850086175,0.8552313670762768,3.089166251245943,2.0,5.0,8.371796982167352,25.0,0.5473947435061051,1.6492395036817502,0.26316102838843947,0.0,0.0,0.0,5.0,200.0,26.673429313377632,3.552713678800501e-15,40.0,0.0,0.0,1.0,12.389650925528501,2.278309319660885,3.6888794541139363,101.96025941430068,37.73751993190042,101.96025941430068,0.036585365853658534,32768.0,26.67342931337763,26.67342931337763,26.67342931337763,26.67342931337763,26.67342931337763,40.0,40.0,9.335597500862793,20.253599251660578,0.6668357328344408,26673429.218614575,0.18388808122740705,1.0,1.0,12.389650925528501,24.976505608508706,15.718687598126486,1.0,-1.0,-8.255781108770838,0.6063391257408188,1.028911841998218,1.5372476007913147,32768,20.691322665905442,1.0,12.389650925528501,0.0,3.0202203682350097,3.0202203682350097,2.0336940507036525
74,highway-fast-v0_TimeToCollision,2.0,35.0,1.95,40.0,2.3,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,34.125,0.875,5.0,5.0,90.0,10.0,38.0,2.3210210375959797,0.8464387321951607,3.8,1.2489995996796797,1.0,0.0,22.27241731576607,5.898877843690741,1.5940418922126525,0.7322916666666667,0.40743816632097685,0.7322916666666667,0.2076388888888889,90.0,0.8666666666666666,3.60265678891149,2.5328701152869404,0.9261069131744224,3.1205397178824112,2.0,6.0,10.216733626018462,29.988581708697392,0.6107950098936789,2.742098402654886,0.26485125054943304,0.0,0.0,0.0,5.0,200.0,26.673429313377632,3.552713678800501e-15,40.0,0.0,0.0,1.0,12.389650925528501,2.278309319660885,3.6888794541139363,0.7947154471544715,0.36764354393657167,0.7947154471544715,0.14932249322493224,90.0,26.67342931337763,26.67342931337763,26.67342931337763,26.67342931337763,26.67342931337763,40.0,40.0,9.335597500862793,20.253599251660578,0.6668357328344408,26673429.218614575,0.18388808122740705,1.0,1.0,12.389650925528501,24.352408275781652,11.492105150800242,1.0,-1.0,-9.882766390237569,0.36468362578403934,0.8464387321951572,1.5940418922126525,90,12.444828729880342,1.0,12.389650925528501,0.0,3.0202203682350097,2.7845886596142284,3.0428371080807763
75,highway-fast-v0_Kinematics,3.0,0.0,0.45,35.0,3.7,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,0.0,0.0,5.0,5.0,75.0,10.0,350.0,29.205561312871975,1.9606463200060993,35.0,0.0,0.0,1.0,25.159772064979116,3.929918111259524,1.5991731462449115,0.03490689239678559,0.17021641833524706,0.03494764345663565,0.9355555555555556,75.0,25.751650145738495,31.563069112884442,29.52383034501186,26.60144077048637,31.502924486856973,35.0,35.0,20.000000000000004,29.999999999999996,0.8344446089391993,14.89587699677733,0.1561984721050498,1.0,1.0,25.159772064979116,5.0,175.0,29.16666666666665,3.552713678800501e-15,35.0,0.0,0.0,1.0,25.0,0.0,-0.0,0.03527777989705404,0.16794555794495403,0.03527777989705404,0.9466666666666667,75.0,29.166666666666654,29.166666666666654,29.166666666666654,29.166666666666654,29.166666666666654,35.0,35.0,25.0,25.0,0.8333333333333328,29166666.563045837,0.0,1.0,1.0,25.0,-0.03889464620532479,0.9986682110144415,0.0,0.0,-0.15977206497911567,0.06713263381140139,1.9606463200060957,1.5991731462449115,75,0.0,0.0,-0.15977206497911567,1.0,34.82620943657162,33.35705596519084,32.66632878709355
76,highway-fast-v0_GrayscaleObservation,3.0,0.0,0.45,35.0,3.7,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,0.0,0.0,5.0,5.0,32768.0,10.0,350.0,28.74989723153247,2.2508293341877432,35.0,0.0,0.0,1.0,24.607801540142948,3.994170299105259,1.5993215032288937,103.29959021674262,41.326752837393386,103.29959021674262,0.041666666666666664,32768.0,25.05102937351474,31.84244708411876,28.91760657020997,26.461269657007602,31.362981565386733,35.0,35.0,20.000000000000004,29.999999998967358,0.8214256351866419,12.773018381195506,0.1623131643952982,1.0,1.0,24.607801540142948,5.0,175.0,29.16666666666665,3.552713678800501e-15,35.0,0.0,0.0,1.0,25.0,0.0,-0.0,103.34497578938802,41.39633996096419,103.34497578938802,0.041666666666666664,32768.0,29.166666666666654,29.166666666666654,29.166666666666654,29.166666666666654,29.166666666666654,35.0,35.0,25.0,25.0,0.8333333333333328,29166666.563045837,0.0,1.0,1.0,25.0,0.4167694351341815,1.014496344709738,0.0,0.0,0.3921984598570525,0.0782899931005344,2.2508293341877397,1.5993215032288937,32768,0.0,0.0,0.3921984598570525,1.0,34.8595899856114,34.953112164296996,34.97977883096367
77,highway-fast-v0_TimeToCollision,3.0,0.0,0.45,35.0,3.7,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,0.0,0.0,5.0,5.0,90.0,10.0,350.0,29.59692910237269,1.8160717227447762,35.0,0.0,0.0,1.0,25.28362328006967,4.039789592250099,1.6049311435042883,0.2064814814814815,0.4047800381524441,0.2064814814814815,0.7935185185185185,90.0,25.585104889242245,31.740011415092436,30.021050053977422,27.651823616472484,31.398084337761855,35.0,35.0,20.000000000000004,29.999999999999996,0.8456265457820769,16.297215817239124,0.15977889670803821,1.0,1.0,25.28362328006967,5.0,175.0,29.16666666666665,3.552713678800501e-15,35.0,0.0,0.0,1.0,25.0,0.0,-0.0,0.0,0.0,0.0,1.0,90.0,29.166666666666654,29.166666666666654,29.166666666666654,29.166666666666654,29.166666666666654,35.0,35.0,25.0,25.0,0.8333333333333328,29166666.563045837,0.0,1.0,1.0,25.0,-0.43026243570604095,0.9854625654006073,0.0,0.0,-0.2836232800696692,0.06136013824620235,1.8160717227447727,1.6049311435042883,90,0.0,0.0,-0.2836232800696692,1.0,34.97977883096367,33.057298427440585,28.96920418832056
78,highway-fast-v0_Kinematics,3.0,10.0,0.6,40.0,3.6,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,15.0,2.0,0.25,5.0,5.0,75.0,10.0,264.0,20.67345992381042,7.76695075228263,26.4,9.666436778875658,0.8,0.2,23.831399334641528,3.9895540514784855,1.604645818325,0.1262861958385384,0.32999366599009344,0.15308736100394071,0.6241362530413626,75.0,7.978580694059708,31.496758494273514,20.7191357964348,8.734938759369982,31.0030899068292,11.0,40.0,12.26472556830387,29.99999999894945,0.7830856031746372,2.661721172367872,0.1674074538406052,0.19999999999999996,0.2,4.766279866928304,5.0,200.0,32.19283337115196,0.0,40.0,0.0,0.0,1.0,22.779572001532426,0.3545129588283038,3.6888794541139363,0.10824224363497602,0.34339741314267686,0.15856170902407266,0.6676422764227642,75.0,32.19283337115196,32.19283337115196,32.19283337115196,32.19283337115196,32.19283337115196,40.0,40.0,21.154459868346642,23.624734844560475,0.804820834278799,32192833.371151965,0.015562756984270733,1.0,1.0,22.779572001532426,11.519373447341543,1.5572058055395184,0.8,-0.8,-1.0518273331091024,0.3756966857608798,7.76695075228263,1.604645818325,75,0.7513933715217596,0.8,18.01329213460412,0.2,31.655081758300206,30.337771721567314,38.396696511634204
79,highway-fast-v0_GrayscaleObservation,3.0,10.0,0.6,40.0,3.6,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,2.0,0.25,5.0,5.0,32768.0,10.0,212.0,16.25493406448647,10.262112599378067,21.2,13.555810562264435,0.7,0.3,23.22883212328987,4.004613609964887,1.597970383353618,100.50077407424514,44.19623821843678,100.50077407424514,0.06756756756756757,32768.0,3.785972263059419,30.384577860991538,11.494013469082017,4.295824475303118,29.514411455923963,5.0,40.0,9.55737934757865,29.99999999998236,0.7667421728531354,1.5839752607563804,0.17239839765992163,0.30000000000000004,0.3,6.968649636986962,5.0,200.0,32.19283337115196,0.0,40.0,0.0,0.0,1.0,22.779572001532426,0.3545129588283038,3.6888794541139363,103.8860488519436,40.96497499615249,103.8860488519436,0.036585365853658534,32768.0,32.19283337115196,32.19283337115196,32.19283337115196,32.19283337115196,32.19283337115196,40.0,40.0,21.154459868346642,23.624734844560475,0.804820834278799,32192833.371151965,0.015562756984270733,1.0,1.0,22.779572001532426,15.937899306665493,1.9804959689741464,0.7,-0.7,-0.4492601217574439,0.6313228910891543,10.262112599378067,1.597970383353618,32768,1.2626457821783086,0.7,15.810922364545464,0.3,29.38022116903635,30.14022055969786,24.133112164297
80,highway-fast-v0_TimeToCollision,3.0,10.0,0.6,40.0,3.6,1.0,5.0,-1.0,0.1,0.4,0.0,20.0,30.0,,2.0,0.25,5.0,5.0,90.0,10.0,205.0,16.34860180123989,9.35559329431959,20.5,11.200446419674531,0.8,0.2,24.71506481772752,3.8998065644666426,1.6066698245123516,0.25886304909560726,0.4270779865170379,0.25886304909560726,0.7222222222222222,90.0,4.078205743097853,35.62774703306489,13.40677232142184,8.221420886893066,30.829500627208752,5.0,40.0,12.780275894079955,29.999996114021872,0.7974927707921898,1.7474680161330025,0.15779066069366507,0.19999999999999996,0.2,4.9430129635455025,5.0,200.0,32.19283337115196,0.0,40.0,0.0,0.0,1.0,22.779572001532426,0.3545129588283038,3.6888794541139363,0.33455284552845527,0.46540028876136924,0.33455284552845527,0.6533875338753388,90.0,32.19283337115196,32.19283337115196,32.19283337115196,32.19283337115196,32.19283337115196,40.0,40.0,21.154459868346642,23.624734844560475,0.804820834278799,32192833.371151965,0.015562756984270733,1.0,1.0,22.779572001532426,15.844231569912072,1.969148909086618,0.8,-0.8,-1.9354928161950937,0.57225644344421,9.35559329431959,1.6066698245123516,90,1.14451288688842,0.8,17.836559037986923,0.2,34.44498898115221,30.051768872267907,33.627735209031904
